timestamp,temperature
1777046452.6848748,28.7856
1777046453.836925,28.7856
1777046454.9889765,28.7856
1777046456.1414564,27.7231
1777046457.2940598,28.7856
1777046458.4463325,27.7231
1777046459.5995095,27.7231
1777046460.7525122,27.7231
1777046461.905564,27.7231
1777046463.0583463,28.7856
1777046464.2106855,27.7231
1777046465.3637192,27.7231
1777046466.5170164,27.7231
1777046467.6698284,27.7231
1777046468.8230402,27.7231
1777046469.9759626,27.7231
1777046471.128783,27.6606
1777046472.2822328,27.7231
1777046473.4346693,27.6606
1777046474.5876646,27.7231
1777046475.7406108,27.7231
1777046476.8938577,27.7231
1777046478.0473285,27.7231
1777046479.1999497,27.7231
1777046480.3537784,27.7231
1777046481.5061696,27.7231
1777046482.659169,27.7231
1777046483.8120608,27.7231
1777046484.965164,27.6606
1777046486.1218674,27.6606
1777046487.270566,27.6606
1777046488.4233093,27.6606
1777046489.5763533,27.5981
1777046490.7290835,27.6606
1777046491.8822231,27.6606
1777046493.034555,27.6606
1777046494.1874208,27.6606
1777046495.3401608,27.6606
1777046496.4928412,27.6606
1777046497.6455734,27.6606
1777046498.7987204,27.7231
1777046499.9513943,27.6606
1777046501.105208,27.5981
1777046502.2571847,27.6606
1777046503.4100995,27.6606
1777046504.563223,27.5981
1777046505.716095,27.5981
1777046506.8691313,27.5981
1777046508.0221033,27.5981
1777046509.1753035,27.5981
1777046510.3283572,27.5981
1777046511.481129,28.4106
1777046512.6337872,29.2231
1777046513.78701,30.9731
1777046514.9397855,30.5356
1777046516.0928543,31.9731
1777046517.2453907,31.2231
1777046518.3985438,31.4731
1777046519.5514605,31.0981
1777046520.7044883,30.7231
1777046521.8577545,30.4731
1777046523.0105562,30.2856
1777046524.1632574,30.0981
1777046525.316287,30.9731
1777046526.469185,30.8481
1777046527.6224692,29.7231
1777046528.7752616,29.5981
1777046529.9281113,29.4731
1777046531.0811152,29.4106
1777046532.234053,29.2856
1777046533.3877964,29.2231
1777046534.5395849,29.0981
1777046535.6924326,29.0356
1777046536.84506,29.9731
1777046537.9978292,29.9106
1777046539.1508574,29.8481
1777046540.3032207,29.7856
1777046541.455632,28.7231
1777046542.609401,28.6606
1777046543.7613585,28.5981
1777046544.9143174,28.5356
1777046546.0669932,28.4731
1777046547.2199035,28.4106
1777046549.5256014,28.3481
1777046550.685044,28.2856
1777046551.8311677,28.2231
1777046552.9841175,28.2231
1777046554.1369076,28.0981
1777046555.289595,28.0981
1777046556.443668,28.0356
1777046557.5949438,28.9731
1777046558.747772,28.9731
1777046559.9006226,28.9106
1777046561.0530913,28.9106
1777046562.2059166,28.9106
1777046563.3584895,28.8481
1777046564.5113652,28.8481
1777046565.6649108,28.8481
1777046566.8167288,28.7856
1777046567.9707446,27.7231
1777046569.1219566,27.7231
1777046570.2750294,27.7231
1777046571.4282794,27.7231
1777046572.5812964,27.7231
1777046573.7355473,27.6606
1777046574.8868608,27.6606
1777046576.0395565,27.6606
1777046577.192402,27.6606
1777046578.3452075,27.6606
1777046579.497993,27.5981
1777046580.6510372,27.5981
1777046581.804078,27.5356
1777046582.9569256,27.5356
1777046584.1100225,27.5981
1777046585.2630596,27.5981
1777046586.4159281,27.5356
1777046587.5688393,27.5356
1777046588.7216423,27.5356
1777046589.87443,27.5356
1777046591.0282824,27.5981
1777046592.1804602,27.5356
1777046593.3333902,27.4731
1777046594.4864779,27.5356
1777046595.639327,27.4731
1777046596.792488,27.4731
1777046597.9454958,27.4731
1777046599.0984802,27.4731
1777046600.2514167,27.4731
1777046601.4046626,27.4731
1777046602.5581868,27.4731
1777046603.7108285,27.4731
1777046604.8638475,27.4731
1777046606.0168343,27.4731
1777046607.1698194,27.4106
1777046608.3233013,27.4106
1777046609.4757366,27.4731
1777046610.6286273,27.4106
1777046611.7814615,27.4106
1777046612.9343493,27.3481
1777046614.0871959,27.4106
1777046615.2402434,27.3481
1777046616.393135,27.3481
1777046617.5462286,27.2856
1777046618.6988893,27.2856
1777046619.8516715,27.2856
1777046621.0045485,27.2856
