timestamp,temperature
1777046197.9286044,32.1606
1777046199.081212,32.2231
1777046200.233901,32.0445
1777046201.3865838,32.5356
1777046202.5396056,32.0445
1777046203.6917791,33.232
1777046204.8439612,33.2945
1777046205.9966538,33.4195
1777046207.1491828,32.107
1777046208.302238,31.5356
1777046209.4549675,31.5356
1777046210.6084616,30.6606
1777046211.7607212,31.2856
1777046212.9136348,31.4731
1777046214.0666704,31.4106
1777046215.2194352,31.2856
1777046216.3727615,31.9731
1777046217.525411,30.4731
1777046218.6781971,30.0981
1777046219.8310807,30.9106
1777046220.9835606,30.0356
1777046222.1360672,30.9106
1777046223.289023,29.5981
1777046224.4419463,29.4731
1777046225.595048,29.4731
1777046226.7478251,-0.0625
1777046227.9004653,-0.0625
1777046229.0524828,-0.0625
1777046230.2051363,-0.0625
1777046231.3569179,-0.0625
1777046232.5102036,-0.0625
1777046233.6614377,-0.0625
1777046234.8141272,25.3392
1777046235.9659503,28.7231
1777046237.1186607,28.6606
1777046238.271615,28.5981
1777046239.424569,28.5981
1777046240.5777438,28.5981
1777046241.7305832,28.5356
1777046242.8834076,28.5981
1777046244.0363612,28.5981
1777046245.18932,28.5981
1777046246.3423183,28.5981
1777046247.495283,28.5356
1777046248.6517875,28.5356
1777046249.80103,28.5356
1777046250.9538758,28.4731
1777046252.1068292,28.4731
1777046253.2597144,28.4731
1777046254.4127436,28.4731
1777046255.5656123,28.4106
1777046256.7183938,28.4106
1777046257.8714948,28.4106
1777046259.0249195,28.4731
1777046260.17719,28.4731
1777046261.3301663,28.4731
1777046262.482967,28.5356
1777046263.6360462,28.5356
1777046264.7890491,28.4731
1777046265.941819,28.5981
1777046267.0947068,28.5356
1777046268.2474494,28.5356
1777046269.4004834,28.5356
1777046270.5534225,28.4731
1777046271.7063286,28.4731
1777046272.8592215,28.4731
1777046274.0123265,28.4731
1777046275.1666462,28.4731
1777046276.3180656,28.4731
1777046277.4718592,28.4731
1777046278.6240046,28.4106
1777046279.7769444,28.4731
1777046280.9297214,28.4106
1777046282.082686,28.4731
1777046283.2356906,28.4731
1777046284.388673,28.4731
1777046285.5420794,28.4731
1777046286.694602,28.4731
1777046287.8475327,28.4731
1777046289.000534,28.4731
1777046290.1535192,28.4731
1777046291.3064694,28.4731
1777046292.4594765,28.4731
1777046293.612218,28.4106
1777046294.7652502,28.4731
1777046295.9181945,28.4731
1777046297.0710084,28.4731
1777046298.2241035,28.4731
1777046299.3771148,28.4731
1777046300.529927,28.4106
1777046309.7523081,28.2231
1777046310.904991,28.2231
1777046312.0579438,28.2231
1777046313.211163,28.1606
1777046314.3632216,28.1606
1777046315.5165942,28.1606
1777046316.6684995,28.1606
1777046317.8210995,28.1606
1777046318.9742732,28.0981
1777046320.1265035,28.0981
1777046321.2791898,28.1606
1777046322.431859,28.0981
1777046323.5873747,28.0981
1777046324.737394,28.0981
1777046325.890007,28.0981
1777046327.0428002,28.0981
1777046328.1969206,28.0981
1777046329.3481154,28.1606
1777046330.5008082,28.0981
1777046331.6536489,28.0981
1777046332.8063087,28.0981
1777046333.9590852,28.0981
1777046335.1119766,28.0981
1777046336.2645328,28.0981
1777046337.4174678,28.0981
1777046338.5701153,28.0981
1777046339.722738,28.1606
1777046340.8754268,28.0981
1777046342.0281293,28.0981
1777046343.1809373,28.0981
1777046344.333631,28.0981
1777046345.4864085,28.0981
1777046346.6399798,28.0356
1777046347.79141,28.0356
1777046348.944608,28.0981
1777046350.0969205,28.0356
1777046351.2492492,28.0356
1777046352.4016075,28.0981
1777046353.5544574,28.0981
1777046354.7070403,28.0356
1777046355.8595862,28.0981
1777046357.0128033,28.0981
1777046358.1650841,28.0981
1777046359.3205802,28.0981
1777046360.4706697,28.0981
1777046361.6242435,28.0981
1777046362.776161,28.0981
1777046363.928943,28.0981
1777046365.0816493,28.0981
1777046366.2342362,28.0356
1777046367.3867679,28.0356
1777046368.5391145,28.0356
1777046369.6920807,28.9731
1777046370.844477,28.0356
1777046371.9973953,28.9731
1777046373.1501215,28.9731
1777046374.3025744,28.0356
1777046375.455373,28.9731
1777046376.6088076,28.9731
1777046377.7611396,28.9731
1777046378.9180481,28.9731
1777046380.0667892,28.9731
1777046381.2239323,28.9731
1777046382.3724222,28.9731
1777046383.5252707,28.9106
1777046384.6778343,28.8481
1777046385.8306556,28.8481
1777046386.9833143,28.8481
1777046388.136202,28.9106
1777046389.288802,28.8481
1777046390.4415047,28.9106
1777046391.5941608,28.8481
1777046392.746987,28.8481
1777046393.9024792,28.8481
1777046395.0525289,28.9106
1777046396.205426,28.9106
1777046397.3576555,28.9106
1777046398.5105863,28.8481
1777046399.6630895,28.9106
1777046400.81577,28.9106
1777046401.9686272,28.9106
1777046403.121067,28.9106
1777046404.2745364,28.9106
1777046405.426524,28.9731
1777046406.5795715,28.9106
1777046407.7319303,28.9106
1777046408.8847165,28.9106
1777046410.0384886,28.9106
1777046411.1899188,28.9106
1777046412.3432372,28.9106
1777046413.495144,28.8481
1777046414.6481166,28.8481
1777046415.800637,28.8481
1777046416.9550962,28.9106
1777046418.1060827,28.8481
1777046419.25889,28.9106
1777046420.4114568,28.8481
1777046421.5642025,28.8481
1777046422.7170472,28.8481
1777046423.8697953,28.8481
1777046425.024187,28.8481
1777046426.17534,28.8481
1777046427.3324008,28.8481
1777046428.48075,28.8481
1777046429.6368403,28.8481
1777046430.7863872,28.7856
1777046431.9382796,28.7856
1777046433.0901656,28.7856
1777046434.2467453,27.7231
1777046435.3951695,28.7856
1777046436.5473542,28.7856
1777046437.699605,27.7231
1777046438.8532624,28.7856
1777046440.0047553,27.7231
1777046441.1579673,28.7856
1777046442.3097723,27.7231
1777046443.463502,27.7231
1777046444.6159089,27.7231
1777046445.7689528,27.7231
