timestamp,temperature
1777195150.1167445,-0.0625
1777195151.2690156,-0.0625
1777195152.4211774,-0.0625
1777195153.573546,-0.0625
1777195154.725856,-0.0625
1777195155.8778677,-0.0625
1777195157.030157,-0.0625
1777195158.182319,-0.0625
1777195159.3345733,-0.0625
1777195160.4858534,0.0
1777195161.636797,24.3392
1777195162.7889166,24.3392
1777195163.9410002,24.3392
1777195165.0930438,25.3392
1777195166.2454424,24.4642
1777195167.398815,24.4642
1777195168.5508893,24.4642
1777195169.7035894,24.4642
1777195170.8565104,24.4642
1777195172.0091548,24.4642
1777195173.1618934,24.4642
1777195174.31477,24.4642
1777195175.468168,24.4642
1777195176.6200013,24.4017
1777195177.7727768,24.4642
1777195178.9257088,24.4642
1777195180.078416,24.4642
1777195181.2310922,24.4642
1777195182.3839674,24.4642
1777195183.5366757,24.4017
1777195184.6920524,24.4017
1777195185.8420208,24.4642
1777195186.994953,24.4017
1777195188.1475441,24.4017
1777195189.3003666,24.4642
1777195190.4554977,24.4017
1777195191.605888,24.4017
1777195192.7586212,24.4017
1777195193.9113822,24.4017
1777195195.0643,24.4642
1777195196.217585,24.4017
1777195197.3695467,24.4017
1777195198.5222452,24.4017
1777195199.6750925,24.4017
1777195200.827743,24.4017
1777195201.9816632,24.4017
1777195203.1334116,24.4017
1777195204.2861726,24.4642
1777195205.4389617,24.4017
1777195206.5915961,24.4642
1777195207.7452397,24.4642
1777195208.8970976,24.4017
1777195210.0500383,24.4642
1777195211.2026925,24.4642
1777195212.355373,24.4017
1777195213.5082655,24.4642
1777195214.660955,24.4017
1777195215.81383,24.4642
1777195216.9663892,24.4017
1777195218.1191785,24.4642
1777195219.2719853,24.4017
1777195220.4247606,24.4642
1777195221.5775287,24.4642
1777195222.7301502,24.4017
1777195223.8829832,24.4642
1777195225.035863,24.4642
1777195226.1885073,24.4642
1777195227.341281,24.4642
1777195228.4940026,24.4642
1777195229.6468034,24.4642
1777195230.799524,24.4642
1777195231.9521782,24.4642
1777195233.1049657,24.4642
1777195234.2577648,24.4642
1777195235.410431,24.4642
1777195236.565092,24.4642
1777195237.7158904,24.4642
1777195238.8687587,24.4642
1777195240.0216317,24.4642
1777195241.1743417,24.4642
1777195242.3269658,24.4642
1777195243.4796088,24.5267
1777195244.6324475,24.5267
1777195245.7852166,24.4642
1777195246.9381006,24.4642
1777195248.090664,24.5267
1777195249.2433417,24.5267
1777195250.3962386,24.5267
1777195251.548963,24.4642
1777195252.7017796,24.4642
1777195253.854568,24.5267
1777195255.0073538,24.4642
1777195256.1602185,24.4642
1777195257.3131263,24.4642
1777195258.4655232,24.4642
1777195259.6185472,24.4642
1777195260.7711473,24.4642
1777195261.9243343,24.4642
1777195263.0765374,24.4642
1777195264.2293696,24.4642
1777195265.3821445,24.4642
1777195266.534931,24.4642
1777195267.6876328,24.4642
1777195268.843563,24.4642
1777195269.993025,24.5267
1777195271.1466656,24.5267
1777195272.298587,24.5267
1777195273.4512475,24.5267
1777195274.6039937,24.5267
1777195275.7568347,24.4642
1777195276.9096026,24.4642
1777195278.0621612,24.5267
1777195279.2160547,24.5267
1777195280.3677235,24.5267
1777195281.5234098,24.5267
1777195282.6734667,24.5892
1777195283.826026,24.5267
1777195284.9790587,24.5267
1777195286.1314445,24.5267
1777195287.2842135,24.5267
1777195288.4373493,24.5267
1777195289.5898745,24.5267
1777195290.7425592,24.5267
1777195291.8952615,24.5267
1777195293.0480323,24.5267
1777195294.2006905,24.5267
1777195295.3535838,24.5892
1777195296.5071502,24.5267
1777195297.6591463,24.5267
1777195298.8117483,24.5267
1777195299.964615,24.5267
1777195301.1173816,24.5267
1777195302.2700613,24.5267
1777195303.4239304,24.5267
1777195304.575451,24.5267
1777195305.7283216,24.5267
1777195306.8810537,24.5267
1777195308.0338871,24.4642
1777195309.1869028,24.4642
1777195310.3394146,24.4642
1777195311.4920888,24.5267
1777195312.6448402,24.5267
1777195313.7977576,24.4642
1777195314.9502285,24.5267
1777195316.105871,24.5267
1777195317.255835,24.5267
1777195318.4098432,24.5267
1777195319.5613246,24.5267
1777195320.7142656,24.4642
1777195321.8671408,24.4642
1777195323.019699,24.4642
1777195324.1723714,24.4642
1777195325.325542,24.5267
1777195326.4778292,24.5267
1777195327.6308079,24.4642
1777195328.7833529,24.5267
1777195329.9360533,24.5267
1777195331.0889404,24.5267
1777195332.241597,24.5892
1777195333.3943367,24.5267
1777195334.5472157,24.5267
1777195335.7001727,24.5892
1777195336.8529854,24.5892
1777195338.0053914,24.5267
1777195339.1582067,24.5267
1777195340.3109953,24.5267
1777195341.4636662,24.5892
1777195342.6164608,24.5267
1777195343.770872,24.5892
1777195344.9221005,24.5892
1777195346.0747063,24.5892
1777195347.2276192,24.5892
1777195348.38019,24.5267
1777195349.5331416,24.5892
1777195350.6856928,24.5267
1777195351.8384817,24.5892
1777195352.991126,24.5267
1777195354.1456938,24.5892
1777195355.2967145,24.5892
1777195356.4497044,24.5892
1777195357.6023982,24.5892
1777195358.754921,24.5267
1777195359.9077005,24.5892
1777195361.060665,24.5892
1777195362.213274,24.5892
1777195363.3663697,24.5892
1777195364.51881,24.6517
1777195365.6718323,24.5892
1777195366.824523,24.5892
1777195367.9772973,24.5892
1777195369.1300545,24.5892
1777195370.2827158,24.5892
1777195371.435517,24.5892
1777195372.588127,24.6517
1777195373.7409883,24.6517
1777195374.8938417,24.6517
1777195376.0486717,24.6517
1777195377.1996064,24.6517
1777195378.3530097,24.6517
1777195379.5051403,24.6517
1777195380.6582892,24.5892
1777195381.8111005,24.5892
1777195382.963673,24.6517
1777195384.1163332,24.6517
1777195385.2692723,24.6517
1777195386.4221838,24.6517
1777195387.5749621,24.6517
1777195388.7278397,24.6517
1777195389.881096,24.6517
1777195391.0337815,24.6517
1777195392.1864488,24.6517
1777195393.339358,24.6517
1777195394.4921565,24.6517
1777195395.6471584,24.6517
1777195396.7978213,24.6517
1777195397.9506054,24.6517
1777195399.1035733,24.7142
1777195400.2564828,24.7142
1777195401.4098778,24.6517
1777195402.5620759,24.7142
1777195403.7149758,24.6517
1777195404.8679528,24.7142
1777195406.020768,24.7142
1777195407.174023,24.7142
1777195408.3265133,24.7142
1777195409.4793644,24.7142
1777195410.632131,24.7142
1777195411.7850606,24.7142
1777195412.937851,24.7142
1777195414.090794,24.7142
1777195415.2435777,24.7142
1777195416.3965526,24.7142
1777195417.549351,24.7142
1777195418.7029781,24.7142
1777195419.8550806,24.7142
1777195421.0080462,24.7142
1777195422.1608567,24.7142
1777195423.313531,24.7142
1777195424.4664345,24.7142
1777195425.6196096,24.7142
1777195426.7719948,24.6517
1777195427.9257004,24.7142
1777195429.0779433,24.7142
1777195430.2307749,24.7142
